actor_count	actors	category	cover_url	id	is_playable	is_watched	rank	rating	regions	release_date	score	title	types	url	vote_count
9	[让-米歇尔·波特尔, 马希尔 迪 冯佐布, 玛蒂尔德·瑟妮, Vittoria Scognamiglio, Jacques Hansen, Stéphane Lévêque, Karim Lounis, Bernard Nissile, Stéphane Giusti]	同性	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1741071297.jpg	1820109	False	False	64	[8.1, 40]	[法国]	1997-12-05	8.1	我爱的男人	[剧情, 同性]	https://movie.douban.com/subject/1820109/	2314
10	[池畑慎之介, 土屋嘉男, 东惠美子, 栗津洁, 藤田敏八, 原正孝, 小松方正, 仲村纮一, 蜷川幸雄, 筱田正浩]	同性	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2212681110.jpg	1449471	False	False	65	[8.1, 40]	[日本]	1969-09-13	8.1	蔷薇的葬礼	[剧情, 同性]	https://movie.douban.com/subject/1449471/	2213
5	[丹尼•吉尔摩尔, Jason Cadieux, 布伦特·卡沃, Marcel Sabourin, 奥伯特·帕拉斯西奥]	同性	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p816377479.jpg	1292485	False	False	66	[8.1, 40]	[加拿大]	1996-09-07	8.1	男情难了	[剧情, 爱情, 奇幻, 同性]	https://movie.douban.com/subject/1292485/	1445
1	[久石让]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2163632289.jpg	4167113	False	False	1	[9.7, 50]	[日本]	2008-08-05	9.7	久石让在武道馆：与宫崎骏动画一同走过的25年	[纪录片, 音乐]	https://movie.douban.com/subject/4167113/	9460
5	[大野智, 樱井翔, 相叶雅纪, 二宫和也, 松本润]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2210549104.jpg	26257406	False	False	2	[9.6, 50]	[日本]	2014-11-07	9.6	岚：15周年的告白	[纪录片]	https://movie.douban.com/subject/26257406/	1635
5	[Blur, Damon Albarn, Graham Coxon, Alex James, Dave Rowntree]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2184489189.jpg	4234314	False	False	3	[9.6, 50]	[英国]	2010-01-14	9.6	无路可逃：一部关于模糊乐队的电影	[纪录片, 传记, 音乐]	https://movie.douban.com/subject/4234314/	1416
0	[]	纪录片	https://img3.doubanio.com/lpic/s6710136.jpg	5164585	False	False	4	[9.6, 50]	[美国]	2009	9.6	创造“哈利·波特”的世界：魔法开始	[纪录片]	https://movie.douban.com/subject/5164585/	929
1	[大卫·田纳特]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2317582899.jpg	10508911	False	False	5	[9.6, 50]	[英国]	2010	9.6	神秘博士：DT的视频日志：最后的日子	[纪录片]	https://movie.douban.com/subject/10508911/	688
1	[Vladimir Horowitz]	纪录片	https://img3.doubanio.com/lpic/s2737100.jpg	1417215	False	False	6	[9.6, 50]	[USA]	1986-04-20	9.6	霍洛维茨在莫斯科	[纪录片]	https://movie.douban.com/subject/1417215/	526
0	[]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2493762829.jpg	6718144	False	False	7	[9.6, 50]	[美国]	2010-10-19	9.6	创造“哈利·波特”的世界：音乐	[纪录片]	https://movie.douban.com/subject/6718144/	514
2	[韦绍兰, 罗善学]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2335693756.jpg	26236632	True	False	8	[9.5, 50]	[中国大陆]	2014-03-30	9.5	三十二	[纪录片]	https://movie.douban.com/subject/26236632/	15844
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2183692974.jpg	1295518	False	False	9	[9.5, 50]	[南非]	1974-01-31	9.5	可爱的动物	[喜剧, 纪录片]	https://movie.douban.com/subject/1295518/	4180
9	[休·劳瑞, 欧玛·艾普斯, 罗伯特·肖恩·莱纳德, 杰西·斯宾塞, 彼得·雅各布森, 奥黛塔·安纳布尔, 查琳·易, 詹妮弗·莫里森, 奥利维亚·王尔德]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2201534004.jpg	10757823	False	False	10	[9.5, 50]	[美国]	2012-05-21	9.5	豪斯医生完季特别篇：天鹅挽歌	[纪录片]	https://movie.douban.com/subject/10757823/	3242
9	[杉田智和, 阪口大助, 钉宫理惠, 千叶进步, 中井和哉, 铃村健一, 太田哲治, 石田彰, 高桥美佳子]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2022470542.jpg	24844016	False	False	11	[9.5, 50]	[日本]	2013-06-29	9.5	银魂剧场版 银幕前夜祭2013	[动画, 纪录片]	https://movie.douban.com/subject/24844016/	1869
1	[Michael Jackson]	纪录片	https://img1.doubanio.com/lpic/s3852937.jpg	3816069	False	False	12	[9.5, 50]	[美国]	1993	9.5	危险之旅：短片	[纪录片, 音乐]	https://movie.douban.com/subject/3816069/	1304
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2227899975.jpg	6872280	False	False	13	[9.5, 50]	[南非]	2011	9.5	花豹女王	[纪录片]	https://movie.douban.com/subject/6872280/	1073
1	[井上雄彦]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2162445122.jpg	4935006	False	False	14	[9.5, 50]	[日本]	2010-08-01	9.5	井上雄彦 最后的漫画展	[纪录片]	https://movie.douban.com/subject/4935006/	919
15	[大卫·布拉德利, 罗斯·格尼-兰德尔, Roger May, 萨姆·霍尔, Charlie Kemp, 布莱恩·考克斯, William Russell, 杰夫·劳勒, Andrew Woodall, 杰西卡·雷恩, Jemma Powell, 莱丝利·曼维尔, Cara Jenkins, 萨沙·达万, Toby Hadoke]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2173858926.jpg	24298647	False	False	15	[9.5, 50]	[英国]	2013-11-21	9.5	时空冒险	[剧情, 传记, 纪录片]	https://movie.douban.com/subject/24298647/	724
4	[大友良英, あまちゃんスペシャルビッグバンド, 能年玲奈, 古田新太]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2165434480.jpg	25728737	False	False	16	[9.5, 50]	[日本]	2013-09-13	9.5	秋日长夜的海女演奏会～大友良英和伙伴们的大音乐会	[纪录片, 音乐]	https://movie.douban.com/subject/25728737/	573
1	[尼克·武伊契奇]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2184439259.jpg	3711725	False	False	17	[9.4, 50]	[澳洲]	2008-11-28	9.4	我和世界不一样	[传记, 纪录片]	https://movie.douban.com/subject/3711725/	6026
5	[安君, 詹姆斯·厄尔·琼斯, 帕特里克·斯图尔特, 乌尔里希·图库尔, 渡边谦]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p883184773.jpg	2264077	False	False	18	[9.4, 50]	[英国, 德国, 美国]	2007-11-16	9.4	地球	[纪录片]	https://movie.douban.com/subject/2264077/	5439
3	[尤尔根·克林斯曼, 米夏埃尔·巴拉克, 米罗斯拉夫·克洛泽]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2246993443.jpg	1896561	False	False	19	[9.4, 50]	[德国]	2006-10-05	9.4	德国，一个夏天的童话	[纪录片, 运动]	https://movie.douban.com/subject/1896561/	4874
1	[五月天]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2187058068.jpg	3737081	False	False	20	[9.4, 50]	[台湾]	2002-12-20	9.4	摇滚本事	[纪录片, 音乐]	https://movie.douban.com/subject/3737081/	3762
2	[奇卡·扎巴多杰, 杨欣]	纪录片	https://img3.doubanio.com/lpic/s1978780.jpg	1958031	False	False	21	[9.4, 50]	[中国大陆]	2000	9.4	平衡	[纪录片, 西部]	https://movie.douban.com/subject/1958031/	3428
16	[陈嘉桦, 许景珍, 张淑洁, 彭宜君, 张勉哲, 朱敏琪, 陈良文, 温若吟, 陈王淑芬, 陈敏美, 简志昌, 陈敏静, 张嘉惠, 张嘉范, 尹顺周, 尹世伟]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2184405417.jpg	5355067	False	False	22	[9.4, 50]	[台湾]	2010-11-26	9.4	被遗忘的时光	[纪录片]	https://movie.douban.com/subject/5355067/	3257
1	[田中麗奈]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2196649088.jpg	4219765	False	False	23	[9.4, 50]	[日本]	2009	9.4	猫咪物语3	[纪录片]	https://movie.douban.com/subject/4219765/	2928
5	[迈克尔·鲍文, 贝琪·勃兰特, 山姆·卡特林, 布莱恩·科兰斯顿, 文斯·吉里根]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2208788564.jpg	25779043	False	False	24	[9.4, 50]	[美国]	2013-11-26	9.4	绝不折中：绝命毒师最终季制作记录	[纪录片]	https://movie.douban.com/subject/25779043/	1998
2	[史蒂夫·乔布斯, Robert X. Cringely]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1304243856.jpg	6974319	False	False	25	[9.4, 50]	[美国]	2012-09-06	9.4	史蒂夫·乔布斯：遗失的访谈	[纪录片]	https://movie.douban.com/subject/6974319/	1331
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2161734314.jpg	5983724	False	False	26	[9.4, 50]	[英国]	1991-05-28	9.4	俄国人生七年1	[纪录片]	https://movie.douban.com/subject/5983724/	647
1	[大卫·田纳特]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1479376174.jpg	5954056	False	False	27	[9.4, 50]	[英国]	2010-12-29	9.4	北极熊：冰上侦探	[纪录片]	https://movie.douban.com/subject/5954056/	587
1	[杨丽萍]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2173058485.jpg	2282457	False	False	28	[9.4, 50]	[中国大陆]	2004	9.4	云南映象	[纪录片, 歌舞]	https://movie.douban.com/subject/2282457/	542
9	[John Chisholm, Mandy-Rae Cruikshank, Charles Hambleton, Simon Hutchins, Kirk Krack, 伊莎贝尔·卢卡斯, Richard O'Barry, 海顿·潘妮蒂尔, 路易·西霍尤斯]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p455222172.jpg	3442220	True	False	29	[9.3, 50]	[美国]	2009-07-31	9.3	海豚湾	[纪录片]	https://movie.douban.com/subject/3442220/	181298
1	[亚历克·鲍德温]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1958040706.jpg	3595323	False	False	30	[9.3, 50]	[美国]	2008-11-07	9.3	旅行到宇宙边缘	[纪录片]	https://movie.douban.com/subject/3595323/	11858
1	[杰昆·菲尼克斯]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1166323100.jpg	2328234	False	False	31	[9.3, 50]	[美国]	2005-09-24	9.3	地球公民	[纪录片]	https://movie.douban.com/subject/2328234/	7588
1	[綾瀬はるか]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2184485149.jpg	4907956	False	False	32	[9.3, 50]	[日本]	2010-07-07	9.3	猫咪物语4	[纪录片]	https://movie.douban.com/subject/4907956/	2583
11	[杉田智和, 阪口大助, 钉宫理惠, 千叶进步, 中井和哉, 铃村健一, 太田哲治, 石田彰, 高桥美佳子, 立木文彦, くじらさん]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1683578923.jpg	11614270	False	False	33	[9.3, 50]	[日本]	2011-08-22	9.3	银魂樱祭2011（假）	[纪录片]	https://movie.douban.com/subject/11614270/	2507
0	[]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2231623908.jpg	6730005	False	False	34	[9.3, 50]	[日本]	2010-11-21	9.3	登天之路：西藏开山大运输	[纪录片]	https://movie.douban.com/subject/6730005/	1880
0	[]	纪录片	https://img1.doubanio.com/lpic/s3237119.jpg	3194941	False	False	35	[9.3, 50]	[法国]	2008	9.3	维度：数学漫步	[纪录片]	https://movie.douban.com/subject/3194941/	1871
1	[長澤まさみ]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1608557173.jpg	10833925	False	False	36	[9.3, 50]	[日本]	2012-08-15	9.3	猫咪物语5	[纪录片]	https://movie.douban.com/subject/10833925/	1727
8	[Gene Simmons, Wes Borland, Richard Fortus, Hiroshi Morie, Toshi, Sugizo, Yoshiki, Pata]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2310367629.jpg	26679190	False	False	37	[9.3, 50]	[日本, 英国, 美国]	2016-01-23	9.3	我们是X	[纪录片, 音乐]	https://movie.douban.com/subject/26679190/	1591
1	[关野吉晴]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2153663357.jpg	3765826	False	False	38	[9.3, 50]	[日本]	2006	9.3	蒙古草原，天气晴	[纪录片]	https://movie.douban.com/subject/3765826/	1360
1	[张国荣]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2498815434.jpg	2170951	False	False	39	[9.3, 50]	[香港]	2007	9.3	集体回忆 - 张国荣	[传记, 纪录片]	https://movie.douban.com/subject/2170951/	838
4	[Oasis, 诺尔·加拉格, 利亚姆·加拉格尔, 保罗·阿瑟斯]	纪录片	https://img3.doubanio.com/lpic/s3555316.jpg	3430463	False	False	40	[9.3, 50]	[英国, 美国]	2004-09-06	9.3	Oasis:Definitely Maybe	[纪录片, 音乐]	https://movie.douban.com/subject/3430463/	824
8	[菲利普·拉姆, 曼努埃尔·诺伊尔, 阿尔扬·罗本, 弗兰克·里贝里, 巴斯蒂安·施魏因施泰格, 杰罗姆·博阿滕, 马里奥·曼朱基奇, 哈维·马丁内斯]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2125920068.jpg	25698292	False	False	41	[9.3, 50]	[德国]	2013-08-19	9.3	温布利：足球回家	[纪录片, 运动]	https://movie.douban.com/subject/25698292/	709
1	[林俊杰]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2365266182.jpg	26832858	False	False	42	[9.3, 50]	[台湾]	2016-07-07	9.3	听‧见 林俊杰	[纪录片]	https://movie.douban.com/subject/26832858/	665
3	[查理·卓别林, 杰克·莱蒙, 沃尔特·马修]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2177308567.jpg	4088692	False	False	43	[9.3, 50]	[美国]	1976-10-11	9.3	绅士流浪汉	[纪录片, 传记]	https://movie.douban.com/subject/4088692/	583
0	[]	纪录片	https://img3.doubanio.com/lpic/s1408962.jpg	1400646	False	False	44	[9.3, 50]	[美国]	2003-10-23	9.3	The Work of Director Michel Gondry	[纪录片, 喜剧, 音乐]	https://movie.douban.com/subject/1400646/	570
1	[大卫·苏切特]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2377436370.jpg	25757127	False	False	45	[9.3, 50]	[英国]	2013-11-13	9.3	戏里戏外的大侦探波罗	[纪录片]	https://movie.douban.com/subject/25757127/	552
1	[柴静]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2230223594.jpg	26334244	False	False	46	[9.2, 45]	[中国大陆]	2015-02-28	9.2	穹顶之下	[纪录片]	https://movie.douban.com/subject/26334244/	62877
3	[扬·阿尔蒂斯-贝特朗, 格伦·克洛斯, 雅克·冈布兰]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p835650453.jpg	3018123	True	False	47	[9.2, 45]	[法国]	2009-06-05	9.2	家园	[纪录片]	https://movie.douban.com/subject/3018123/	34746
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2257817213.jpg	3057368	False	False	48	[9.2, 45]	[英国]	2006	9.2	抢救切尔诺贝利	[纪录片]	https://movie.douban.com/subject/3057368/	11654
4	[迈克尔·艾普特, Bruce Balden, Jacqueline Bassett, Symon Basterfield]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1792305733.jpg	10748226	False	False	49	[9.2, 50]	[英国]	2012-05-14	9.2	人生七年8	[纪录片]	https://movie.douban.com/subject/10748226/	7213
1	[保罗·纽曼]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1214028386.jpg	3012012	False	False	50	[9.2, 45]	[英国]	2008-10-15	9.2	蒙哥	[纪录片]	https://movie.douban.com/subject/3012012/	5604
1	[小西真奈美]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2196649047.jpg	3092011	False	False	51	[9.2, 45]	[日本]	2007	9.2	猫咪物语2	[纪录片]	https://movie.douban.com/subject/3092011/	5208
4	[金士杰, 张艾嘉, 蔡灿得, 贾静雯]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2279974285.jpg	26602234	False	False	52	[9.2, 45]	[台湾]	2015-12-11	9.2	冲天	[纪录片]	https://movie.douban.com/subject/26602234/	4966
1	[杰瑞米·艾恩斯]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1676083805.jpg	5912779	False	False	53	[9.2, 45]	[美国, 博茨瓦纳]	2011-02-18	9.2	最后的狮子	[纪录片, 家庭]	https://movie.douban.com/subject/5912779/	4570
1	[艾尔顿·塞纳]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1164391790.jpg	3718778	False	False	54	[9.2, 45]	[英国]	2011-06-03	9.2	永远的车神	[纪录片, 传记, 运动]	https://movie.douban.com/subject/3718778/	4513
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2164484961.jpg	24867845	False	False	55	[9.2, 50]	[中国大陆]	2013	9.2	乡村里的中国	[纪录片]	https://movie.douban.com/subject/24867845/	3530
1	[Bruce Balden]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1917975606.jpg	2123440	False	False	56	[9.2, 50]	[英国]	1970-12-15	9.2	人生七年2	[传记, 纪录片]	https://movie.douban.com/subject/2123440/	3514
14	[琼·贝兹, 里奇·海文思, 罗杰·达尔特雷, The Who, Sha-Na-Na, Joe Cocker, Country Joe and the Fish, 阿洛·古瑟瑞, Crosby Stills & Nash, Ten Years After, John Sebastian, Santana, Sly and the Family Stone, 吉米·亨德里克斯]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2052525922.jpg	1292342	False	False	57	[9.2, 50]	[美国]	1970-03-26	9.2	伍德斯托克音乐节1969	[纪录片, 历史, 音乐]	https://movie.douban.com/subject/1292342/	3508
1	[Howard Ward]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2183693568.jpg	3442857	False	False	58	[9.2, 50]	[美国]	2007-09-16	9.2	人体内旅行	[纪录片]	https://movie.douban.com/subject/3442857/	3033
0	[]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p1917977157.jpg	2283680	False	False	59	[9.2, 50]	[英国]	1977-05-09	9.2	人生七年3	[传记, 纪录片]	https://movie.douban.com/subject/2283680/	2842
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2321438925.jpg	26718518	False	False	60	[9.2, 45]	[英国]	2016-02-10	9.2	如何死亡：西蒙的抉择	[纪录片]	https://movie.douban.com/subject/26718518/	2550
0	[]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1165694100.jpg	5908505	False	False	61	[9.2, 45]	[台湾]	2011-03-30	9.2	遥远星球的孩子	[纪录片]	https://movie.douban.com/subject/5908505/	2441
1	[(teenagers from 7 plus Seven)]	纪录片	https://img3.doubanio.com/lpic/s25807142.jpg	1482936	False	False	62	[9.2, 50]	[英国]	1984-11-20	9.2	人生七年4	[传记, 纪录片]	https://movie.douban.com/subject/1482936/	2265
1	[Bruce Balden]	纪录片	https://img3.doubanio.com/lpic/s2756844.jpg	1778460	False	False	63	[9.2, 50]	[英国]	1991-09-08	9.2	人生七年5	[传记, 纪录片]	https://movie.douban.com/subject/1778460/	2039
2	[佐藤浩市, 古野晶子]	纪录片	https://img1.doubanio.com/lpic/s4588039.jpg	5679778	False	False	64	[9.2, 50]	[日本]	2008	9.2	敦煌莫高窟 美の全貌·上篇·重现大唐帝国的辉煌	[纪录片]	https://movie.douban.com/subject/5679778/	1993
1	[Bruce Balden]	纪录片	https://img1.doubanio.com/lpic/s1649568.jpg	1778459	False	False	65	[9.2, 50]	[英国]	1998-07-21	9.2	人生七年6	[传记, 纪录片]	https://movie.douban.com/subject/1778459/	1792
15	[Joe Benoit, Helen Boston, Louise Canady, Elaine Fligman, Jean Florio, Len Fontaine, Stan Goldman, Jeanne Hatch, Eileen Hall, Donald Jones, Fred Knittle, Norma Landry, John Larareo, Patricia Larese, Miriam Leader]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p2216066146.jpg	3034034	False	False	66	[9.2, 50]	[英国]	2008-10-17	9.2	我心不老	[纪录片, 音乐]	https://movie.douban.com/subject/3034034/	1191
2	[佐藤浩市, 古野晶子]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p2224702128.jpg	6013863	False	False	67	[9.2, 50]	[日本]	2008	9.2	敦煌莫高窟 美の全貌·下篇·千年祈祷的殿堂	[纪录片]	https://movie.douban.com/subject/6013863/	1175
2	[扎布·布雷特曼, Mariella Frostrup]	纪录片	https://img1.doubanio.com/view/movie_poster_cover/mpst/public/p794175377.jpg	3008715	True	False	68	[9.2, 45]	[美国, 英国]	2008-12-17	9.2	红色翅膀：火烈鸟故事	[纪录片]	https://movie.douban.com/subject/3008715/	1115
3	[丹尼尔·克雷格, 松隆子, 松本幸四郎]	纪录片	https://img3.doubanio.com/view/movie_poster_cover/mpst/public/p1316318084.jpg	6435687	True	False	69	[9.2, 50]	[英国]	2011-06-22	9.2	地球生灵	[纪录片]	https://movie.douban.com/subject/6435687/	1102
